score_critique,score_audience,categorie
0.4388914530350149,-0.437844713211303,MauvaisFilm
-0.4656897764771673,0.03120330118293511,MauvaisFilm
-0.8195223120459204,0.7588538681327697,BonFilm
0.5180565310281622,0.42819690615840467,MauvaisFilm
0.20813500786595626,1.2482648754982117,BonFilm
1.0425855854595634,0.7349767205139115,BonFilm
-0.5932387904547273,1.5240641786379931,BonFilm
1.216460345032035,1.0583691675621811,BonFilm
-0.5168908558731442,1.0808539099471925,BonFilm
-1.3828403783429593,0.10645635191534848,BonFilm
0.274257861387587,-1.637482797365614,BonFilm
0.994120958461753,-1.3607070212341483,BonFilm
-0.34612857182479767,1.56069434013267,BonFilm
0.6364084377582877,-0.21365563167928872,MauvaisFilm
-0.5300287107636138,-1.1473955214281615,BonFilm
-1.331020345175365,0.8671129451504809,BonFilm
0.10177722240358548,-0.5654217995788455,MauvaisFilm
0.5448665493967713,-0.5882167516066237,BonFilm
-1.5302897487667384,-1.0551008282559304,BonFilm
1.2310259051114596,1.49268411812202,BonFilm
1.095726930187904,-0.8327542585964425,BonFilm
1.4211968363592418,-0.5192583585933712,BonFilm
-0.66858874283445,2.065874698943237,BonFilm
0.6739399810748338,0.17836787921249603,MauvaisFilm
1.2095959584703142,2.0522805725436952,BonFilm
1.1729834035917897,-0.29920925397489834,BonFilm
1.5449105972835584,0.5132883538886516,BonFilm
-0.4703041733694422,-0.31009708986219847,MauvaisFilm
-0.4280439348972683,-1.407237887232027,BonFilm
-0.7965903628109772,-0.8856434893108032,BonFilm
2.1106337088932907,1.0703925335996451,BonFilm
1.3994529188982727,0.571403123013241,BonFilm
0.2754305320881706,-0.19925300342756852,MauvaisFilm
-0.359019207259414,0.12660968200395628,MauvaisFilm
-1.6923342767808864,1.3371478004567898,BonFilm
-1.107167693436488,-0.5722479926065639,BonFilm
0.8971525284923286,-1.281699749068049,BonFilm
-1.8990241808524702,-1.7826868026732061,BonFilm
-0.282853143137324,-0.4487578974476542,MauvaisFilm
1.1492302743279166,-0.9810864213288608,BonFilm
-1.4348601372214884,-0.7536267389335919,BonFilm
1.3750592334440004,0.0065116301759978144,BonFilm
-0.5379011880554767,0.4936707096278447,BonFilm
-0.8274773000175109,0.22103084414900265,BonFilm
-0.5269785848661536,-0.40056693239064706,MauvaisFilm
-0.4596914120042505,-1.879829901803793,BonFilm
0.5194943306065428,-1.7775381565743593,BonFilm
-0.28985866278330663,0.3678982966386156,MauvaisFilm
0.9631750262227665,-0.4511565183861271,BonFilm
-0.14389093339637957,-0.6476004229042642,MauvaisFilm
0.7696970091299896,-1.2993041638893728,BonFilm
0.7552073675038515,0.1291582945915735,BonFilm
1.121527244756875,-0.3524979508891301,BonFilm
-1.1335262842674356,1.2417081570957715,BonFilm
0.9914682807805609,-1.043315907126984,BonFilm
0.432159353809249,0.06538117388296354,MauvaisFilm
-0.7009678756670047,-0.7440713482438635,BonFilm
1.0592236357423395,1.271145094848778,BonFilm
0.25012077286920686,-1.6477955081624134,BonFilm
-0.8003449005843677,-0.20471454097313727,BonFilm
-0.41983601978920576,-0.23007396265793634,MauvaisFilm
1.6625866758331398,0.9007105756996845,BonFilm
0.11116860259039021,-0.3882626276898916,MauvaisFilm
0.010639884378650016,1.0695899119476675,BonFilm
-1.6015099163839503,0.6530575354076154,BonFilm
0.28996250808107304,-0.3054229395267626,MauvaisFilm
-1.942912429253986,-0.1687327690886736,BonFilm
0.7968301948978586,-0.707398030362808,BonFilm
-0.19720313020059388,-1.1335500674934336,BonFilm
0.7694784445425421,-0.8534946251873129,BonFilm
0.33384645025307713,0.27006275945595154,MauvaisFilm
-1.0124273992691597,0.7114622943981991,BonFilm
0.11456758696675991,-0.8109930685681912,BonFilm
-2.076527273363092,1.2292824311618638,BonFilm
-1.2454640599181717,0.17160965479197837,BonFilm
0.5451826630519981,-0.829044308421462,BonFilm
0.48546586516932805,-0.5917472038004148,BonFilm
0.3973910330645778,-0.19482622938486693,MauvaisFilm
-2.4118705518860226,-0.637980810496346,BonFilm
0.011860762990491606,-0.9421323925626639,BonFilm
0.26146609637848883,-0.5830334834164562,MauvaisFilm
-0.09297886520648792,-1.1253001325540646,BonFilm
0.5957080569845736,-1.591370631906483,BonFilm
0.027210441802823428,-0.1189314939176055,MauvaisFilm
-3.019873113256506,1.918571845120937,BonFilm
0.9112435442751836,-0.22753322081358715,BonFilm
0.5693586723715396,-0.9314125297044623,BonFilm
0.7290850809631251,0.8636124351923792,BonFilm
1.5672468708032288,0.8364109640466004,BonFilm
-0.2504523705073196,-0.15650978900104665,MauvaisFilm
0.07616548523726963,0.8771210776654191,BonFilm
0.6199632748794501,-0.4668680218045168,BonFilm
-0.5671277268115712,0.6855032093078977,BonFilm
-0.3752309873507288,0.8043008578855484,BonFilm
-1.3716989604104746,-1.7018340426269976,BonFilm
-1.6187726490716927,0.038435347783258876,BonFilm
-1.7047881322281992,-0.18706935637967573,BonFilm
0.895814910621359,-0.25151708969684405,BonFilm
-0.9127607423229376,-0.40136510000300774,BonFilm
-0.9483880828885869,1.0072769933259826,BonFilm
-1.2581032695582808,0.22315161121793606,BonFilm
-1.9840702596018283,-1.4629379647824245,BonFilm
0.49553402019548415,1.8781287757115153,BonFilm
0.14930355543114857,0.6815194723321369,MauvaisFilm
0.38147743867650985,1.9092748081965494,BonFilm
-0.5086909719217844,0.0859890550613849,MauvaisFilm
0.6470405675144619,-1.4383314271618501,BonFilm
-0.0831497467488568,-0.7661849625345645,BonFilm
0.35343086744273444,0.5579972265837414,MauvaisFilm
-1.4376372139323947,0.8869501244383189,BonFilm
-0.9426298917495172,-0.380684811632916,BonFilm
0.8323465232603081,-1.1655027412319243,BonFilm
-0.6141045919534227,-0.8263040211552045,BonFilm
-0.7147216411788242,-0.09508853720703528,BonFilm
-0.663663037224788,1.0117415272613557,BonFilm
-0.4996482654029704,1.2487135614285882,BonFilm
0.2920612625199013,2.0382766724366816,BonFilm
0.8449991899994848,-0.037342785769933946,BonFilm
0.6323824469981902,1.048340985633042,BonFilm
0.40440590947688376,0.014531178712017104,MauvaisFilm
-0.12133969212660291,-0.5307393782452215,MauvaisFilm
-0.5456055459790619,2.72104609889692,BonFilm
-1.6906295754750538,-1.9515305817576003,BonFilm
0.6436565635559136,-0.32495780482585074,BonFilm
-0.675594480417698,0.6667696547122389,BonFilm
0.042499214322317305,-0.9018476006328184,BonFilm
-0.5485883510565724,-0.9239032461827733,BonFilm
-0.4682911122250678,-1.0167679491930788,BonFilm
0.31038629258070205,0.0718477077528719,MauvaisFilm
-0.9481106700866619,1.7216269774560797,BonFilm
-1.2707279749666263,-1.3980891324926359,BonFilm
-0.28399277161003295,0.7121154551238483,BonFilm
0.0017521322198501092,-0.738269746760823,BonFilm
-0.04894901464210246,0.540076187387077,MauvaisFilm
-0.6117109701111497,2.1302362932282133,BonFilm
0.21453011107778736,-0.4229549055040244,MauvaisFilm
1.0109378173805583,-0.7315130244027653,BonFilm
-0.06365370779878406,-1.9495370164525851,BonFilm
-1.0931198254724126,0.43410658129238827,BonFilm
-0.853923597127161,0.28039659795135147,BonFilm
-1.1488526457008668,-1.6924231083657075,BonFilm
0.39007662202461124,0.11408046140886216,MauvaisFilm
1.6593613358126824,0.6472987697612983,BonFilm
0.33777929629245373,0.3977815727051445,MauvaisFilm
0.0889377835644531,-1.4053143825393164,BonFilm
0.4703431261194948,-0.1767631141283188,MauvaisFilm
0.28519181420655415,2.198675299267545,BonFilm
-0.8302287207648764,0.36206509664775705,BonFilm
-0.45701572409350083,0.8437034721114018,BonFilm
-0.2325842176656738,-0.4383647369293774,MauvaisFilm
-1.3910022313949881,0.7403444155197347,BonFilm
-0.8925209735897429,0.4476536635736289,BonFilm
-0.8245496381381329,0.3141573410518516,BonFilm
0.38424856087302917,-0.07204857844647015,MauvaisFilm
0.4293101376820167,-1.0680653839010008,BonFilm
0.9581918265938274,1.5281034932491253,BonFilm
0.07076384951386853,-0.38002048892250545,MauvaisFilm
0.12863814777860444,-0.4276687655128216,MauvaisFilm
0.3011942355848933,-0.10279420004499057,MauvaisFilm
0.3455397750207074,0.5098794764238288,MauvaisFilm
0.09747834928057604,1.2848961478148786,BonFilm
-0.8950123810252965,-0.21906270542678427,BonFilm
-1.342887204630796,-0.00869533165591799,BonFilm
-0.49268156928634804,0.39796128586513213,MauvaisFilm
-0.07996836602968829,0.6979690785767433,MauvaisFilm
0.15998686265416745,-1.1630988982868884,BonFilm
-0.46435642618601664,-0.8318170128001581,BonFilm
-1.4432151588538278,-0.18477064307737856,BonFilm
-0.2562428611420812,0.7164929033912337,BonFilm
-1.5655565048272,-0.8967764317696786,BonFilm
1.0062301962796105,0.2227675134180976,BonFilm
0.4654002468466707,-0.7544782083928798,BonFilm
0.78310125933767,0.8670854467676978,BonFilm
0.2335572493287289,-1.198200977893634,BonFilm
-0.5809358336785777,0.11877805744774739,MauvaisFilm
1.6602865446377149,-0.07307306206695192,BonFilm
0.10222099458217947,-0.5263474262778952,MauvaisFilm
-1.3114471066916276,0.4767139969217982,BonFilm
0.2083474810235819,-0.6079486012473071,MauvaisFilm
0.37251760860243116,1.4078715109855668,BonFilm
-0.6855207618445314,-0.5560272975101174,BonFilm
0.001846308025710175,-1.158500708111979,BonFilm
-0.9853627455062973,1.7327718789511957,BonFilm
-1.3073976622795747,1.3826126696552161,BonFilm
-0.02590765383596862,1.8431603372494345,BonFilm
-0.7222015869459414,-0.7126197562748814,BonFilm
-1.9753918726645128,0.4131818799808685,BonFilm
0.6636465284525935,0.5543195762476166,BonFilm
-0.6201848685438125,-0.047440701194890474,MauvaisFilm
1.2074212418334154,-0.18797636624846592,BonFilm
0.8177817275832976,-0.7322805966765037,BonFilm
-0.2148165654960405,0.6200637935775719,MauvaisFilm
1.1009333034983178,-0.9004458202058043,BonFilm
-0.18800517110472031,1.547239521970351,BonFilm
1.5576059032235023,1.0307130954352035,BonFilm
0.6761496574869311,-0.4805140058159509,BonFilm
0.14246522284606372,-1.349313112324087,BonFilm
0.2619000675354883,-0.23723672410314608,MauvaisFilm
1.3073711729893205,-0.5313807424059529,BonFilm
1.901373294329398,-0.42432225456751166,BonFilm
0.3439856192948347,1.0019478155252453,BonFilm
0.6508929936332276,1.2943315030810134,BonFilm
-0.5857350084852497,0.2955091248021928,MauvaisFilm
-0.5320726590633457,0.48636976489084965,BonFilm
0.009204398631488152,-0.3364350328080358,MauvaisFilm
-1.8816652549764106,2.675636456906882,BonFilm
-0.562085978071423,-0.3821820243197738,MauvaisFilm
-1.2160800566627978,-0.22156271764294908,BonFilm
0.8409611045472108,-0.17575517650232592,BonFilm
-1.899165316846202,1.0036735870174194,BonFilm
0.9320061537459261,0.28434917057807574,BonFilm
-0.5521290169168447,-0.7024531066954965,BonFilm
-1.5238018137780849,-0.14216570029038558,BonFilm
-2.632033838618061,-0.100458479874691,BonFilm
-1.0871611041078624,-1.5757115413580831,BonFilm
-0.0010862822419499113,0.19815269310144518,MauvaisFilm
-0.565908165240593,1.0034205164702195,BonFilm
1.5825593832360307,-0.5106097827665416,BonFilm
-0.907406738372165,-1.8499761177378429,BonFilm
-0.559984993042486,-2.090043272949824,BonFilm
0.6553454883628334,0.04506847007261385,MauvaisFilm
0.9718899604653355,-0.843467611069525,BonFilm
1.2048653852177063,-0.27340245333774776,BonFilm
0.7994447877701234,-0.3965077981451041,BonFilm
-0.5983667002623114,-1.076185802036618,BonFilm
1.5340079770785056,0.5352856409330715,BonFilm
-1.1696202001214007,0.8217572580473391,BonFilm
-0.9380162525841383,1.0374105206934385,BonFilm
-0.287359616025213,-0.19589480842119342,MauvaisFilm
0.885911096499419,-0.3493544326507731,BonFilm
-0.5606385123818436,0.5209211688923385,BonFilm
0.9035735767860679,-1.0531104814477619,BonFilm
0.05238297140275595,0.27350686434933325,MauvaisFilm
-0.7732718889457693,-0.05187250201524271,BonFilm
0.21999145676332707,-0.2347557489088973,MauvaisFilm
0.36193802669437336,0.7302710697186084,BonFilm
1.1194083218522675,0.5903337706586136,BonFilm
-1.651247954463953,2.2121535715688387,BonFilm
1.687053553861306,-1.2219947859989027,BonFilm
0.1254547322807076,-0.5685232433166846,MauvaisFilm
-0.5294282348231855,0.4232776887542206,MauvaisFilm
-0.629699013392347,-0.23785628215471302,MauvaisFilm
1.1563073053951896,1.2631081747518749,BonFilm
-0.031644512517043574,0.5143769120474645,MauvaisFilm
1.194564449184781,0.7058398126126741,BonFilm
0.3867452264127223,-0.7683780075726614,BonFilm
0.28906175717183435,1.7010803164147905,BonFilm
-0.04672148929524302,0.9062784705519631,BonFilm
0.18637370476092008,0.1892455672575421,MauvaisFilm
0.7189987917105936,0.47803556977259953,BonFilm
-0.9296745042550838,-2.0607508755591724,BonFilm
-0.8265113335326737,1.0591894078739992,BonFilm
-1.3174590203960126,-0.47618220308243775,BonFilm
-1.64775848308659,-0.6736402019077266,BonFilm
-2.132411993171073,1.1871985889640981,BonFilm
-0.40129924615517387,0.5825676390691363,BonFilm
-1.8767039452538032,-0.5396907553524258,BonFilm
1.4962053172498946,-0.07259084285029996,BonFilm
-1.0334581538513543,-1.0337365107798486,BonFilm
-0.47013317565361223,-0.8157659471275239,BonFilm
-0.3636365547647314,1.0170858653854213,BonFilm
0.1739695513289903,0.13813663710002078,MauvaisFilm
0.00022232739454727213,-0.15206363430317896,MauvaisFilm
-0.06810915935448618,-0.633797141343886,MauvaisFilm
0.6016964393528721,0.8933679613846225,BonFilm
1.1573253334456042,1.0910382983657985,BonFilm
0.6255733223738794,0.7623446855711102,BonFilm
1.5679528415777237,-0.17296510708776647,BonFilm
-0.7733586918153748,-0.32815013317494285,BonFilm
1.7639830476179998,0.17588113271501696,BonFilm
-0.05244490043718782,-0.3525706565236537,MauvaisFilm
-0.6676440640177231,-1.239638701221745,BonFilm
0.2626232845155707,-0.47632693175857266,MauvaisFilm
0.055132262845095405,-1.0242142910990548,BonFilm
-0.40204422755071345,2.6914965526550616,BonFilm
-0.8231354131996569,-1.5190095265363446,BonFilm
-0.25167749689825775,0.7503319758078258,BonFilm
0.6069685741866645,-0.20545997456747941,MauvaisFilm
-0.23129134495440803,0.6120589621826378,MauvaisFilm
0.4762210176326684,-0.9062015841611453,BonFilm
1.2509607268060647,-2.4765165684301294,BonFilm
0.4339254399265732,0.15023646043023953,MauvaisFilm
-2.5928672455836534,-0.8333740254422622,BonFilm
-0.22895148827599315,-1.6513487070849082,BonFilm
0.5866193398406725,2.7713787227622353,BonFilm
-0.709570906395477,-0.16746560998077978,BonFilm
-0.09486622824192192,-0.5211386384125682,MauvaisFilm
0.7663440843898655,0.6300231726174319,BonFilm
-1.2062881530276521,0.48862219609331037,BonFilm
1.1685466989666469,-1.7053443085477207,BonFilm
-0.039724732552145404,0.8242494954267077,BonFilm
1.1562936486045903,-2.11097759918034,BonFilm
-0.6431543140783585,1.110708129414286,BonFilm
0.6788716549176738,1.6985513104237187,BonFilm
-0.7077567621284215,0.6737485614582204,BonFilm
-0.05517223261529846,1.4325167666512462,BonFilm
-0.3523534749874692,-0.19655803832662777,MauvaisFilm
0.14371537738428208,0.20041009641577706,MauvaisFilm
-0.2316527896442638,0.3121847841230117,MauvaisFilm
-0.7114737673950183,-0.0003852028775256331,BonFilm
0.47622080564337915,2.3603869935618245,BonFilm
0.7068922201837591,-1.2892971395815243,BonFilm
-0.12148111737087788,-0.7755391828773673,BonFilm
0.5942063115679126,-1.2536730178828983,BonFilm
0.3392886472385709,0.03784961078816756,MauvaisFilm
1.3318370274437101,0.14507610999956755,BonFilm
0.21039681562544413,0.21024373582312406,MauvaisFilm
1.209693123712457,0.34085788659305505,BonFilm
0.89125467592138,1.3581409045210031,BonFilm
-0.9444770286252424,0.7623154643114999,BonFilm
0.6321984652858369,0.46382067052003684,BonFilm
1.7321653368547234,1.0421405698535733,BonFilm
0.5465429204536273,1.6907026246514723,BonFilm
-0.6043134641514555,1.534109356531381,BonFilm
-0.3898584234683555,0.10303062106435601,MauvaisFilm
-0.7702971758823671,2.8321928226189006,BonFilm
1.027638968730755,-0.6398418273551412,BonFilm
-1.1484966916901675,0.9998287866475184,BonFilm
0.2573424967931495,-1.00801017750578,BonFilm
0.5412340042160696,1.5458846951913556,BonFilm
-1.7748080240764936,0.309324303599507,BonFilm
-0.6104597767821351,0.16359006333985213,MauvaisFilm
-0.06290823041317818,-0.7338956367289619,BonFilm
0.7638233053669439,-1.3339225619932107,BonFilm
-1.8396119785040552,1.3637479782789532,BonFilm
-1.2051685804581216,0.08294498315079651,BonFilm
0.5318737252775668,-0.3806906640940521,MauvaisFilm
-0.7130991728678333,-0.10209662754866025,BonFilm
-0.5997989189200227,-0.2537948359785781,MauvaisFilm
0.5871617378981073,0.5076990738122236,BonFilm
0.048765594686884406,-0.13935539148183346,MauvaisFilm
-1.0183585993484798,0.7885765014711943,BonFilm
0.3669609143395435,0.7803332406111179,BonFilm
1.021338030455411,0.4017942223043529,BonFilm
-1.1988635061982633,-1.763755535109151,BonFilm
-0.06105766856919448,0.6658792386392359,MauvaisFilm
1.2536740337824663,-1.1867785591221898,BonFilm
1.5740451461441871,-0.36939189955732366,BonFilm
1.5182427068285935,-1.5715714684843727,BonFilm
-0.29820562174082543,-0.2508553596474077,MauvaisFilm
-0.8219920862591381,-1.104623267653569,BonFilm
1.0631783152651726,-1.1531287638101224,BonFilm
0.5150400818427809,-0.7900769960222108,BonFilm
-0.8573657954127706,0.21790499337152386,BonFilm
1.3967808832977195,0.5230116365537849,BonFilm
-0.06055424049681378,-0.5190406168814939,MauvaisFilm
-2.2658361579445345,1.290590274806118,BonFilm
1.1356992900292175,0.44380228999052745,BonFilm
-1.441648735169251,-0.605002727952819,BonFilm
-0.22609153341791452,0.008360421982145767,MauvaisFilm
0.6016452876942004,-1.1098894067130407,BonFilm
-1.0057227359857968,-0.959088361469558,BonFilm
-1.7166989169106672,1.887775949929996,BonFilm
-0.030396596854534157,0.5012249372930787,MauvaisFilm
0.8260060732312402,1.224617018331876,BonFilm
0.14596432459276396,1.8260912931739988,BonFilm
0.02137036207213163,-1.6493923004385174,BonFilm
1.0196556431829282,-0.17515800420547653,BonFilm
-1.8164400862929346,-0.7306405764920687,BonFilm
0.06808558576835821,0.04399833097312313,MauvaisFilm
-0.22624170058525367,0.5704231560666219,MauvaisFilm
-1.0873261902052724,0.027380592591267554,BonFilm
-0.14193531364898604,0.7828692165014519,BonFilm
-0.7060022886003119,-0.6576545377266725,BonFilm
1.0017502055364984,0.19840495514841378,BonFilm
1.4742483063056058,-1.3837847893934552,BonFilm
0.4432586163185466,0.3759118898349467,MauvaisFilm
-0.8439255092601282,-0.7170166987415197,BonFilm
1.7538795579814614,1.6433687128318377,BonFilm
-0.16114617000851628,-1.4135176089379373,BonFilm
-1.3062970225826804,0.2223300084025623,BonFilm
0.9745590462317714,-1.612965667981802,BonFilm
-0.22255336104281756,-1.2613282163880062,BonFilm
0.8121427304275538,-0.10536734088294589,BonFilm
0.9442946800511177,1.1483337218194,BonFilm
0.8370886062173828,-1.127998506772022,BonFilm
-0.024179397588768674,-0.15118844550985808,MauvaisFilm
-0.939208712719144,-0.8012580654166275,BonFilm
0.08096006114971507,-1.196157199716775,BonFilm
-2.5015079241596028,0.6248337428286279,BonFilm
0.40967587539775435,0.4035183906306782,MauvaisFilm
1.9237523351897368,0.3190471329951484,BonFilm
-3.353537863806189,-1.1829434146839448,BonFilm
-1.296094947815688,0.5333036369549111,BonFilm
0.17796520515860223,-1.0600223501804726,BonFilm
-0.09807849843004034,-1.9698665837484273,BonFilm
-1.0216327557490372,-0.9038942496725592,BonFilm
-0.794835303627912,-1.3848491531473546,BonFilm
0.6756980810873426,-0.013399991853295523,MauvaisFilm
1.1111795214414821,0.17241696995927858,BonFilm
-1.5832743172475057,1.653885523539249,BonFilm
0.7512520738251547,-0.2611128439880819,BonFilm
-0.39770639030615285,-0.6779133551736201,BonFilm
2.1152835099132554,-0.6066244641872914,BonFilm
-0.17418039385955117,0.9534525926041698,BonFilm
0.3488213607389879,0.2052839324748407,MauvaisFilm
0.6524938945953906,0.7878072698157499,BonFilm
-0.77468095352908,-0.09826959069479632,BonFilm
0.8235557075021818,-1.2345255866105214,BonFilm
0.9764350671048263,0.4057443804061261,BonFilm
0.8065883649992982,0.4762583336428704,BonFilm
2.2066843777282297,-1.298175606099095,BonFilm
2.415347647730347,-0.26200450845870343,BonFilm
2.2394337362827135,0.23338354510549414,BonFilm
-3.0160115070012083,0.15421531674437344,BonFilm
0.34154287918218923,-0.22499394120583333,MauvaisFilm
-0.4922504241787591,1.2148365596301551,BonFilm
-0.23451063481560638,-1.3287013418927514,BonFilm
-0.16226007640584617,0.5759285916758893,MauvaisFilm
0.7178291103356695,-0.3328976296340694,BonFilm
-0.25944470831636274,0.8192580173270624,BonFilm
-1.4895634038911667,0.5118547461490854,BonFilm
-0.7411639086653123,-1.1447167318726992,BonFilm
0.04393955654090677,0.3498544836757809,MauvaisFilm
-0.2839077246694694,1.5213119026471076,BonFilm
0.1981091773109886,1.9246450414118828,BonFilm
0.4949878417722097,-0.48921662041196773,MauvaisFilm
-0.2639265399263767,1.0380372489535805,BonFilm
-0.24664273515809446,-1.8979809938614187,BonFilm
0.30383002577664525,-0.06709088029553235,MauvaisFilm
-0.4435263463411833,0.5258838007233265,MauvaisFilm
0.9945255879105689,-0.41653426758008716,BonFilm
-0.058923470363772816,-2.010853667244049,BonFilm
-0.3359981595351347,1.527023373824312,BonFilm
1.6867918754276292,1.9352198553043385,BonFilm
0.2584221963128112,0.3360784988991591,MauvaisFilm
-0.767530271220656,1.1503961597700854,BonFilm
0.6091065592220734,-0.03832360035489565,MauvaisFilm
0.42266133159250047,-0.8045224328414428,BonFilm
-0.6141943053975201,-0.7969151530449506,BonFilm
-1.5453358737513379,-0.4802934123056038,BonFilm
1.8406418262814404,-0.12803862711378747,BonFilm
-0.9202418809272689,-0.264748024615492,BonFilm
0.6339113868739751,0.16389682051436533,MauvaisFilm
0.842832676287552,1.3002967637749454,BonFilm
0.19354018215604962,-0.936557349211489,BonFilm
-0.6543856188688679,-1.4729601514422568,BonFilm
-1.93768731858595,-0.05665095316543551,BonFilm
0.21201412754830995,0.05588415475476926,MauvaisFilm
0.6289433065310526,-2.6230162829430776,BonFilm
0.5250046753251265,1.2414681123120144,BonFilm
1.3930300334966972,1.0947365002374472,BonFilm
